1982	8	28	7.6047	75.787	7.8238
1982	8	30	7.5602	75.844	7.7618
1982	9	1	7.4604	75.758	7.8554
1982	9	3	7.3701	75.622	8.0058
1982	9	5	7.3418	75.819	7.7893
1982	9	7	7.2358	75.834	7.7724
1982	9	9	7.2381	75.745	7.8698
1982	9	11	7.2575	75.848	7.7572
1982	9	13	7.2548	75.805	7.8045
1982	9	15	7.2756	75.781	7.8307
1982	9	17	7.2503	75.903	7.6967
1982	9	19	7.3038	76.051	7.537
1982	9	21	7.4122	75.968	7.6269
1982	9	23	7.478	76.068	7.5192
1982	9	25	7.5132	76.095	7.4899
1982	9	27	7.5646	75.917	7.6824
1982	9	29	7.7429	75.668	7.9548
